,App,Category,CategoryNum,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Content RatingNum,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
1408,Candy Bomb,FAMILY,19,4,42145,20000000,10000000,1,0,Everyone,1,Casual,Brain Games,07/04/2018,2.9.3181,4.0.3
1409,ROBLOX,FAMILY,19,4,4449910,67000000,100000000,1,0,Everyone 10+,3,Adventure,Action & Adventure,31/07/2018,2.347.225742,4.1
1410,Jewels Crush- Match 3 Puzzle,FAMILY,19,4,14774,19000000,1000000,1,0,Everyone,1,Casual,Brain Games,23/07/2018,1.9.3901,4.0.3
1411,Coloring & Learn,FAMILY,19,4,12753,51000000,5000000,1,0,Everyone,1,Educational,Creativity,17/07/2018,1.49,4.0.3
1412,Mahjong,FAMILY,19,4,33983,22000000,5000000,1,0,Everyone,1,Puzzle,Brain Games,08/02/2018,1.24.3181,4.0.3
1413,Super ABC! Learning games for kids! Preschool apps,FAMILY,19,4,20267,46000000,1000000,1,0,Everyone,1,Educational,Education,16/07/2018,1.1.6.7,4.1
1414,Toy Pop Cubes,FAMILY,19,4,5761,21000000,1000000,1,0,Everyone,1,Casual,Brain Games,07/04/2018,1.8.3181,4.0.3
1415,Educational Games 4 Kids,FAMILY,19,4,11618,39000000,5000000,1,0,Everyone,1,Educational,Education,04/03/2018,2.4,4.1
1416,Candy Pop Story,FAMILY,19,4,12948,23000000,1000000,1,0,Everyone,1,Casual,Brain Games,24/05/2018,2.0.3165,2.3
1417,Solitaire,FAMILY,19,4,685,26000000,100000,1,0,Everyone,1,Card,Brain Games,16/07/2018,1.7.101,4.1
1418,Princess Coloring Book,FAMILY,19,4,9779,39000000,5000000,1,0,Everyone,1,Education,Creativity,25/02/2018,1.2.8,4
1419,Hello Kitty Nail Salon,FAMILY,19,4,369378,24000000,50000000,1,0,Everyone,1,Casual,Pretend Play,17/04/2018,1.5,4.1
1420,Candy Smash,FAMILY,19,4,11436,15000000,1000000,1,0,Everyone,1,Casual,Brain Games,17/04/2018,2.2.3169,4.0.3
1421,Happy Fruits Bomb - Cube Blast,FAMILY,19,4,2150,20000000,500000,1,0,Everyone,1,Casual,Brain Games,02/01/2018,1.0.3122,4.0.3
1422,Dog Run - Pet Dog Simulator,FAMILY,19,4,48615,24000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,22/05/2018,1.4.12,4.1
1423,Princess Adventures Puzzles,FAMILY,19,4,382,44000000,500000,1,0,Everyone,1,Education,Creativity,08/01/2018,1.1.0,2.3
1424,Kids Educational Game 3 Free,FAMILY,19,4,24936,38000000,5000000,1,0,Everyone,1,Educational,Education,16/05/2018,3.1,4.1
1425,Puzzle Kids - Animals Shapes and Jigsaw Puzzles,FAMILY,19,4,1109,52000000,1000000,1,0,Everyone,1,Educational,Brain Games,18/07/2018,1.0.6,4.1
1426,Coloring book moana,FAMILY,19,3,974,14000000,500000,1,0,Everyone,1,Art & Design,Pretend Play,15/01/2018,2.0.0,4.0.3
1427,Baby Panda Care,FAMILY,19,4,108795,49000000,10000000,1,0,Everyone,1,Educational,Pretend Play,15/06/2018,8.25.10.00,4.0.3
1428,Kids Educational :All in One,FAMILY,19,4,1455,8900000,500000,1,0,Everyone,1,Education,Education,02/01/2018,2.7,2.3
1429,Toca Kitchen 2,FAMILY,19,4,1014822,56000000,50000000,1,0,Everyone,1,Educational,Pretend Play,29/06/2017,1.2.3-play,4.1
1430,PJ Masks: Moonlight Heroes,FAMILY,19,4,86961,99000000,10000000,1,0,Everyone,1,Casual,Action & Adventure,06/05/2018,2.0.1,4.0.3
1431,Learn To Draw Glow Flower,FAMILY,19,4,7320,10000000,1000000,1,0,Everyone,1,Entertainment,Education,07/07/2017,1.0.1,4.0.3
1432,Bubble Shooter,FAMILY,19,4,59843,20000000,5000000,1,0,Everyone,1,Puzzle,Brain Games,01/09/2018,2.3.3122,2.3
1433,Draw.ly - Color by Number Pixel Art Coloring,FAMILY,19,4,18616,10000000,1000000,1,0,Everyone,1,Casual,Education,08/05/2018,1.0.9,4.0.3
1434,Baby puzzles,FAMILY,19,4,11950,19000000,5000000,1,0,Everyone,1,Educational,Education,07/12/2018,6.1,4.0.3
1435,Garden Fruit Legend,FAMILY,19,4,4289,33000000,500000,1,0,Everyone,1,Casual,Brain Games,31/07/2018,3.5.3183,4.0.3
1436,Barbieâ„¢ Fashion Closet,FAMILY,19,4,68286,85000000,10000000,1,0,Everyone,1,Casual,Creativity,30/07/2018,1.3.7,4.1
1437,Candy Day,FAMILY,19,4,11716,48000000,1000000,1,0,Everyone,1,Casual,Brain Games,08/03/2018,8.4.3180,4
1438,Learn To Draw Glow Princess,FAMILY,19,4,3323,9600000,1000000,1,0,Everyone,1,Casual,Pretend Play,14/07/2017,1.0.1,4.0.3
1439,Barbie Magical Fashion,FAMILY,19,4,328619,15000000,10000000,1,0,Everyone,1,Casual,Creativity,10/06/2017,2.2,4.1
1440,Piano Kids - Music & Songs,FAMILY,19,4,46741,50000000,10000000,1,0,Everyone,1,Music,Music & Video,08/03/2018,1.73,4.0.3
1441,Farming Simulator 14,FAMILY,19,4,530854,51000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,17/07/2017,1.4.4,2.3.3
1442,Educational Games for Kids,FAMILY,19,4,7050,24000000,1000000,1,0,Everyone,1,Educational,Education,27/05/2018,2,4
1443,No.Draw - Colors by Number 2018,FAMILY,19,4,235906,13000000,10000000,1,0,Everyone,1,Entertainment,Brain Games,29/07/2018,1.2.0,4.1
1444,Fruit Boom,FAMILY,19,4,17753,16000000,1000000,1,0,Everyone,1,Casual,Brain Games,25/05/2018,2.2.3172,4.0.3
1445,Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,19,4,432,63000000,100000,1,0,Everyone 10+,3,Educational,Education,27/07/2018,1.0.89,4.4
1446,Strawberry Shortcake Ice Cream Island,FAMILY,19,4,32029,15000000,5000000,1,0,Everyone,1,Casual,Pretend Play,11/06/2017,1.2,4.1
1447,Rhythm Patrol,FAMILY,19,4,4207,26000000,100000,1,0,Everyone,1,Music,Music & Video,23/07/2018,2.180723,4.1
1448,Kiddopia - Preschool Learning Games,FAMILY,19,4,64,81000000,10000,1,0,Everyone,1,Educational,Education,18/07/2018,1.1.2,5
1449,Toca Mystery House,FAMILY,19,4,96,79000000,5000,0,3.99,Everyone,1,Educational,Creativity,14/06/2018,1.0.1,4.4
1450,Papumba Academy - Fun Learning For Kids,FAMILY,19,4,496,94000000,100000,1,0,Everyone,1,Education,Education,07/11/2018,1,4.2
1451,Super ABC! Learning games for kids! Preschool apps,FAMILY,19,4,20267,46000000,1000000,1,0,Everyone,1,Educational,Education,16/07/2018,1.1.6.7,4.1
1452,Drawing for Kids Learning Games for Toddlers age 3,FAMILY,19,4,29436,43000000,1000000,1,0,Everyone,1,Educational,Education,21/03/2018,2.0.5.0,4.1
1453,Baby Pandaâ€™s Juice Shop,FAMILY,19,4,19230,45000000,5000000,1,0,Everyone,1,Educational,Brain Games,07/12/2018,8.25.10.01,4.0.3
1454,Dr. Panda Restaurant 3,FAMILY,19,4,11126,91000000,1000000,1,0,Everyone,1,Educational,Pretend Play,23/03/2018,1.6.4,4.1
1455,LEGOÂ® Friends: Heartlake Rush,FAMILY,19,4,23671,91000000,1000000,1,0,Everyone,1,Arcade,Pretend Play,31/07/2018,1.2.0,4.1
1456,Baby ABC in box! Kids alphabet games for toddlers!,FAMILY,19,4,9652,53000000,1000000,1,0,Everyone,1,Educational,Education,16/07/2018,2.0.7.4,4.1
1457,Henry Danger Crime Warp,FAMILY,19,4,9626,28000000,1000000,1,0,Everyone,1,Action,Action & Adventure,02/07/2018,1.1,4.4
1458,Thomas & Friends: Race On!,FAMILY,19,4,29319,26000000,5000000,1,0,Everyone,1,Casual,Action & Adventure,18/05/2018,2.4,4.4
1459,Super School: Educational Kids Games & Rhymes,FAMILY,19,4,1791,56000000,500000,1,0,Everyone,1,Education,Education,06/02/2018,5.3.11,5
1460,Fruit Cube Blast,FAMILY,19,4,9199,80000000,500000,1,0,Everyone,1,Puzzle,Brain Games,08/03/2018,1.2.7,4.1
1461,Toddler Kids Puzzles PUZZINGO,FAMILY,19,4,14014,60000000,1000000,1,0,Everyone,1,Education,Education,07/06/2018,7.32,4.0.3
1462,Dr. Panda Town: Vacation,FAMILY,19,3,10366,78000000,1000000,1,0,Everyone,1,Education,Pretend Play,24/07/2018,1.2.1,4.1
1463,Leo and Tig,FAMILY,19,4,47644,27000000,1000000,1,0,Everyone,1,Adventure,Action & Adventure,31/05/2018,10.18053,4.0.3
1464,Fuzzy Seasons: Animal Forest,FAMILY,19,4,12137,63000000,100000,1,0,Everyone 10+,3,Simulation,Pretend Play,08/06/2018,149,4.1
1465,Montessori Preschool,FAMILY,19,3,237,26000000,100000,1,0,Everyone,1,Education,Education,07/12/2018,1.7.2,4.1
1466,Kids Corner: Interactive Tales and Games for kids,FAMILY,19,4,6404,46000000,500000,1,0,Everyone,1,Educational,Brain Games,16/07/2018,1.8.3,4.1
1467,Cutie Cubies,FAMILY,19,4,6356,83000000,500000,1,0,Everyone,1,Puzzle,Creativity,07/04/2018,1.180702,4.1
1468,My Little Princess : Stores,FAMILY,19,4,169,60000000,5000,0,2.99,Everyone,1,Educational,Pretend Play,25/05/2018,1.08,4.1
1469,Sago Mini Big City,FAMILY,19,4,8,44000000,1000,0,3.99,Everyone,1,Education,Pretend Play,07/09/2018,1.1,4.4
1470,Pinkalicious Party,FAMILY,19,3,2,82000000,500,0,2.99,Everyone,1,Educational,Creativity,25/06/2018,1.5.0,4.1
1471,ROBLOX,FAMILY,19,4,4450855,67000000,100000000,1,0,Everyone 10+,3,Adventure,Action & Adventure,31/07/2018,2.347.225742,4.1
1472,PJ Masks: Moonlight Heroes,FAMILY,19,4,86961,99000000,10000000,1,0,Everyone,1,Casual,Action & Adventure,06/05/2018,2.0.1,4.0.3
1473,Dog Run - Pet Dog Simulator,FAMILY,19,4,48701,24000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,22/05/2018,1.4.12,4.1
1474,Moana Island Life,FAMILY,19,4,15246,78000000,1000000,1,0,Everyone,1,Simulation,Action & Adventure,07/12/2017,3.2.473.202,4
1475,Farming Simulator 14,FAMILY,19,4,530904,51000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,17/07/2017,1.4.4,2.3.3
1476,My Oasis - Calming and Relaxing Idle Clicker Game,FAMILY,19,4,106750,94000000,1000000,1,0,Everyone,1,Simulation,Action & Adventure,29/06/2018,1.221,4.1
1477,My Little Pony Rainbow Runners,FAMILY,19,4,33785,16000000,5000000,1,0,Everyone,1,Casual,Action & Adventure,20/12/2017,1.3,4.1
1478,Extreme Racing 2 - Real driving RC cars game!,FAMILY,19,4,4207,93000000,500000,1,0,Everyone,1,Racing,Action & Adventure,31/08/2017,1.1.9,4.1
1479,Cars: Lightning League,FAMILY,19,4,58795,77000000,10000000,1,0,Everyone,1,Racing,Action & Adventure,21/05/2018,1.6,4.0.3
1480,Little Panda Run,FAMILY,19,4,3235,32000000,1000000,1,0,Everyone,1,Educational,Action & Adventure,20/06/2018,8.25.10.00,4.0.3
1481,Snoopy's Town Tale - City Building Simulator,FAMILY,19,4,47031,58000000,1000000,1,0,Everyone,1,Simulation,Action & Adventure,30/07/2018,3.2.4,4.4
1482,Car Racing game for Kids - Beepzz Dogs ðŸ•,FAMILY,19,4,131,48000000,100000,1,0,Everyone,1,Racing,Action & Adventure,13/06/2018,1.1.1,4.2
1483,Pony Friends ðŸ¦„ - Beepzz racing game for kids,FAMILY,19,4,114,69000000,50000,1,0,Everyone,1,Racing,Action & Adventure,13/06/2018,1.4.3,4.2
1484,LEGOÂ® Juniors Create & Cruise,FAMILY,19,4,673203,73000000,50000000,1,0,Everyone,1,Educational,Action & Adventure,19/01/2018,6.7.5222,4.1
1485,Xtreme Racing 2018 - Jeep & 4x4 off road simulator,FAMILY,19,4,2178,99000000,500000,1,0,Everyone,1,Racing,Action & Adventure,23/08/2017,1.0.8,4.1
1486,Thomas & Friends: Go Go Thomas,FAMILY,19,4,175625,16000000,10000000,1,0,Everyone,1,Racing,Action & Adventure,22/11/2017,1.4,4.1
1487,Ninja Dash - Ronin Jump RPG,FAMILY,19,4,8508,54000000,500000,1,0,Everyone 10+,3,Arcade,Action & Adventure,08/02/2018,1.1.23,4.0.3
1488,Paw Patrol by ShuffleCards,FAMILY,19,4,3484,56000000,1000000,1,0,Everyone,1,Entertainment,Action & Adventure,03/07/2017,1.0.1,4
1489,Plants vs. Zombiesâ„¢ Heroes,FAMILY,19,4,379415,68000000,10000000,1,0,Everyone,1,Casual,Action & Adventure,26/06/2018,1.28.01,4.1
1490,Transformers Rescue Bots: Disaster Dash,FAMILY,19,4,19245,25000000,1000000,1,0,Everyone,1,Casual,Action & Adventure,28/03/2018,1.3,4.1
1491,PAC-MAN Pop,FAMILY,19,4,24877,54000000,5000000,1,0,Everyone,1,Puzzle,Action & Adventure,20/06/2018,2.1.6579,4.1
1492,Monster Truck Driver & Racing,FAMILY,19,4,765,51000000,1000000,1,0,Everyone,1,Education,Action & Adventure,19/01/2017,1.0.9,2.3
1493,Strawberry Shortcake BerryRush,FAMILY,19,4,525552,48000000,10000000,1,0,Everyone,1,Action,Action & Adventure,15/10/2017,1.2.3,2.3
1494,Little Fire Station,FAMILY,19,4,3762,44000000,1000000,1,0,Everyone,1,Education,Action & Adventure,07/02/2018,1.47,4.3
1495,Ice Cream Jump,FAMILY,19,4,141363,8700000,10000000,1,0,Everyone,1,Casual,Action & Adventure,21/01/2018,1.20.2,2.3
1496,Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,19,4,472584,91000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,08/02/2018,3.2.0h,4.0.3
1497,Turbo FAST,FAMILY,19,4,1329192,97000000,50000000,1,0,Everyone,1,Racing,Action & Adventure,10/04/2017,2.1.20,2.3.3
1498,My Little Pony: Harmony Quest,FAMILY,19,4,148295,26000000,10000000,1,0,Everyone,1,Casual,Action & Adventure,03/05/2018,1.6,4.1
1499,Transformers Rescue Bots: Hero Adventures,FAMILY,19,4,41273,16000000,5000000,1,0,Everyone,1,Adventure,Action & Adventure,07/05/2018,1.5,4.1
1500,Equestria Girls,FAMILY,19,4,392596,53000000,10000000,1,0,Everyone,1,Role Playing,Action & Adventure,22/07/2016,37893,4
1501,DC Super Hero Girlsâ„¢,FAMILY,19,4,43060,95000000,5000000,1,0,Everyone,1,Action,Action & Adventure,29/06/2018,2.8.0,4
1502,Disney Crossy Road,FAMILY,19,4,514088,83000000,10000000,1,0,Everyone,1,Arcade,Action & Adventure,30/05/2018,3.200.18289,4.4
1503,Touch Racing 2 - Mini RC Race,FAMILY,19,4,41867,78000000,1000000,1,0,Everyone,1,Racing,Action & Adventure,18/05/2017,1.4.2.1,2.3.3
1504,Toca Kitchen 2,FAMILY,19,4,1014846,56000000,50000000,1,0,Everyone,1,Educational,Pretend Play,29/06/2017,1.2.3-play,4.1
1505,Doctor Pets,FAMILY,19,4,23060,21000000,1000000,1,0,Everyone,1,Educational,Education,26/07/2018,1.19,4.1
1506,Supermarket â€“ Game for Kids,FAMILY,19,4,112080,26000000,10000000,1,0,Everyone,1,Casual,Pretend Play,26/07/2018,1.24,4.1
1507,Supermarket Manager: Cashier Simulator Kids Games,FAMILY,19,4,15489,60000000,1000000,1,0,Everyone,1,Casual,Pretend Play,10/11/2017,2.4.9,4
1508,Kids Animals Jigsaw Puzzles ðŸ˜„,FAMILY,19,4,51895,22000000,10000000,1,0,Everyone,1,Educational,Brain Games,16/06/2018,18.1,4.2
1509,DC Super Hero Girlsâ„¢,FAMILY,19,4,43060,95000000,5000000,1,0,Everyone,1,Action,Action & Adventure,29/06/2018,2.8.0,4
1510,Strawberry Shortcake BerryRush,FAMILY,19,4,525552,48000000,10000000,1,0,Everyone,1,Action,Action & Adventure,15/10/2017,1.2.3,2.3
1511,Inside Out Thought Bubbles,FAMILY,19,4,623398,58000000,10000000,1,0,Everyone,1,Puzzle,Brain Games,31/08/2017,1.22.0,4.0.3
1512,Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,19,4,472584,91000000,10000000,1,0,Everyone,1,Simulation,Action & Adventure,08/02/2018,3.2.0h,4.0.3
1513,Monster Highâ„¢,FAMILY,19,4,66661,22000000,5000000,1,0,Everyone,1,Casual,Pretend Play,02/02/2018,5.2,4.1
1514,Cute Pet Puppies,FAMILY,19,4,10447,36000000,1000000,1,0,Everyone,1,Simulation,Action & Adventure,18/02/2016,1.0.4,2.3
1515,Frozen Free Fall,FAMILY,19,4,1574197,37000000,50000000,1,0,Everyone,1,Puzzle,Action & Adventure,27/07/2018,6.7.0,4.2
1516,Monster Highâ„¢ Minis Mania,FAMILY,19,4,19170,70000000,1000000,1,0,Everyone,1,Strategy,Action & Adventure,15/03/2017,1.4.2,4.0.3
1517,Shopkins World!,FAMILY,19,4,169609,34000000,10000000,1,0,Everyone,1,Arcade,Action & Adventure,13/06/2018,3.6.1,4.1
1518,Monica Toy TV,FAMILY,19,4,6188,49000000,500000,1,0,Everyone 10+,3,Entertainment,Music & Video,04/03/2018,1.6.4,4.1
1519,Toy Guitar with songs for kids,FAMILY,19,4,1369,9800000,500000,1,0,Everyone,1,Music & Audio,Music & Video,03/05/2016,1.0.3,2.3
1520,Endless Numbers,FAMILY,19,4,2952,37000000,500000,1,0,Everyone,1,Education,Education,19/06/2018,1.2.0,5.1
1521,Sworkit Kids - Fitness Meets Fun,FAMILY,19,4,9856,55000000,100000,1,0,Everyone,1,Health & Fitness,Education,02/02/2016,1.1.1,4
1522,Earth to Luna! Watch and Play,FAMILY,19,3,10753,84000000,1000000,1,0,Everyone,1,Educational,Education,23/07/2018,2.5.6,4.1
1523,Nancy Drew Codes and Clues,FAMILY,19,4,154,16000000,10000,1,0,Everyone,1,Educational,Education,13/01/2017,2.0.0,4.1
1524,Masha and the Bear Child Games,FAMILY,19,4,288523,92000000,10000000,1,0,Everyone,1,Adventure,Education,05/08/2018,2.7.4,4
1525,codeSpark Academy & The Foos,FAMILY,19,4,4522,57000000,500000,1,0,Everyone,1,Educational,Education,21/06/2018,2.19.01,4.1
1526,Toca Life: City,FAMILY,19,4,31100,24000000,500000,0,3.99,Everyone,1,Education,Pretend Play,07/06/2018,1.5-play,4.4
1527,My Little Work â€“ Garage,FAMILY,19,4,560,44000000,10000,0,3.99,Everyone,1,Casual,Education,17/06/2015,2.0.1,2.3
1528,"Alizay, pirate girl",FAMILY,19,4,197,11000000,1000,0,2.99,Everyone,1,Casual,Action & Adventure,23/03/2017,4.0.2,2.3
1529,Word Search Games in english,FAMILY,19,4,63186,16000000,10000000,1,0,Everyone,1,Puzzle,Brain Games,07/12/2018,7.5,4.0.3
1530,Chess Free,FAMILY,19,4,23772,17000000,5000000,1,0,Everyone,1,Board,Brain Games,08/02/2017,1.15.3028.0,2.3
1531,Tic Tac Toe,FAMILY,19,4,6007,18000000,1000000,1,0,Everyone,1,Board,Action & Adventure,07/03/2017,1.6.3028.0,2.3
1532,Dominos Game âœ”ï¸,FAMILY,19,4,2903,16000000,1000000,1,0,Everyone,1,Board,Brain Games,07/05/2018,5.2,4.1
1533,Checkers âœ”ï¸,FAMILY,19,4,3617,19000000,1000000,1,0,Everyone,1,Board,Brain Games,24/07/2018,4.0.2,4.1
1534,Crazy Colors: Bubbles Matching,FAMILY,19,4,3063,1600000,100000,1,0,Everyone,1,Board,Brain Games,24/05/2018,2.9.7,3
1535,Chess for Kids - Play & Learn,FAMILY,19,4,3234,47000000,100000,1,0,Everyone,1,Puzzle,Brain Games,15/05/2018,2.2.3,4.1
1536,Block Puzzle : Night in Egypt,FAMILY,19,4,276,16000000,50000,1,0,Everyone,1,Puzzle,Brain Games,09/12/2017,1.2.16,2.3
1537,Mosaic puzzles,FAMILY,19,4,1595,14000000,500000,1,0,Everyone,1,Puzzle,Brain Games,07/04/2018,2.8,4.0.3
1538,RISK: Global Domination,FAMILY,19,4,68559,75000000,5000000,1,0,Everyone,1,Board,Action & Adventure,31/07/2018,1.19.56.434,4.4
1539,Pino chess,FAMILY,19,4,61,25000000,1000,1,0,Everyone,1,Casual,Brain Games,26/01/2017,0.1.0,4
1540,Chess PRO Free,FAMILY,19,3,1123,5700000,100000,1,0,Everyone,1,Board,Brain Games,09/08/2016,4.2,2.3
1541,All-in-One Mahjong 3 FREE,FAMILY,19,4,566,17000000,50000,1,0,Everyone,1,Board,Brain Games,13/06/2018,20180609,4
1542,Hactar Go,FAMILY,19,4,97,3500000,1000,0,2.99,Everyone,1,Board,Brain Games,30/03/2018,2.4.15,4
1543,All-in-One Mahjong 3,FAMILY,19,4,38,16000000,100,0,0.99,Everyone,1,Board,Brain Games,14/06/2018,20180609,4
1544,World Racers family board game,FAMILY,19,4,4,42000000,100,0,0.99,Everyone,1,Board,Pretend Play,09/03/2015,1.1,5.1
1545,SweetLand â€” Family Board Game,FAMILY,19,4,38,47000000,1000,0,0.99,Everyone,1,Casual,Pretend Play,14/11/2014,1.2,2.3.3
1546,Steam: Rails to Riches,FAMILY,19,4,214,67000000,5000,0,4.99,Everyone,1,Board,Brain Games,13/12/2017,3.3.1,4.1
1547,Whoowasit? - Best kids game!,FAMILY,19,4,248,26000000,5000,0,2.99,Everyone,1,Board,Action & Adventure,24/07/2018,1.6,4.1
1548,Lanterns: The Harvest Festival,FAMILY,19,4,185,72000000,1000,0,4.99,Everyone,1,Board,Brain Games,05/01/2018,1.16.5,4.1
1549,Tsuro - The Game of the Path,FAMILY,19,4,2195,37000000,10000,0,2.99,Everyone,1,Board,Brain Games,08/02/2016,1.3.3,2.3
1550,THE aMAZEing Labyrinth,FAMILY,19,3,1615,1200000,10000,0,4.99,Everyone,1,Board,Brain Games,02/09/2016,1.0.3,4
1551,Chess and Mate,FAMILY,19,4,359,17000000,5000,0,4.99,Everyone,1,Board,Brain Games,08/12/2015,2.0.5,2.3
1552,Kids Balloon Pop Game Free ðŸŽˆ,FAMILY,19,4,38021,19000000,10000000,1,0,Everyone,1,Casual,Music & Video,07/06/2018,18.2,4.0.3
1553,Sounds for Toddlers FREE,FAMILY,19,4,6190,23000000,1000000,1,0,Everyone,1,Educational,Education,24/08/2015,1.7.1,4
1554,Elmo Calls by Sesame Street,FAMILY,19,3,6903,25000000,1000000,1,0,Everyone,1,Educational,Pretend Play,31/01/2018,2.0.7,2.3
1555,Sago Mini Friends,FAMILY,19,4,13155,83000000,1000000,1,0,Everyone,1,Education,Pretend Play,16/06/2016,1.3,4.0.3
1556,Papumba Academy - Fun Learning For Kids,FAMILY,19,4,496,94000000,100000,1,0,Everyone,1,Education,Education,07/11/2018,1,4.2
1557,Tee and Mo Bath Time Free,FAMILY,19,3,418,97000000,100000,1,0,Everyone,1,Educational,Education,11/07/2016,1.0.3,4.0.3
1558,Bita and the Animals - Pelos Ares,FAMILY,19,4,1160,37000000,100000,1,0,Everyone,1,Education,Music & Video,22/05/2013,1,2.2
1559,TO-FU Oh!SUSHI,FAMILY,19,4,59917,92000000,5000000,1,0,Everyone,1,Education,Pretend Play,31/07/2018,2.3,4.4
1560,DreamWorks Friends,FAMILY,19,3,1042,48000000,100000,1,0,Everyone,1,Role Playing,Pretend Play,08/04/2017,2.5,4.3
1561,Avokiddo Emotions,FAMILY,19,4,73,12000000,1000,0,2.99,Everyone,1,Education,Pretend Play,21/05/2018,1.7.0,4.0.3
1562,Nighty Night Circus,FAMILY,19,4,382,15000000,10000,0,2.99,Everyone,1,Education,Action & Adventure,03/07/2017,2.6,2.3
1563,Sago Mini Babies,FAMILY,19,4,253,83000000,10000,0,3.99,Everyone,1,Education,Pretend Play,28/10/2016,1.1,4.0.3
1564,Dr. Panda & Toto's Treehouse,FAMILY,19,4,3396,9500000,50000,0,3.99,Everyone,1,Casual,Pretend Play,12/09/2014,1.8,4
1565,Kids Balloon Pop Game Free ðŸŽˆ,FAMILY,19,4,38021,19000000,10000000,1,0,Everyone,1,Casual,Music & Video,07/06/2018,18.2,4.0.3
1566,Sounds for Toddlers FREE,FAMILY,19,4,6190,23000000,1000000,1,0,Everyone,1,Educational,Education,24/08/2015,1.7.1,4
1567,Elmo Calls by Sesame Street,FAMILY,19,3,6903,25000000,1000000,1,0,Everyone,1,Educational,Pretend Play,31/01/2018,2.0.7,2.3
1568,Sago Mini Friends,FAMILY,19,4,13155,83000000,1000000,1,0,Everyone,1,Education,Pretend Play,16/06/2016,1.3,4.0.3
1569,Papumba Academy - Fun Learning For Kids,FAMILY,19,4,496,94000000,100000,1,0,Everyone,1,Education,Education,07/11/2018,1,4.2
1570,Tee and Mo Bath Time Free,FAMILY,19,3,418,97000000,100000,1,0,Everyone,1,Educational,Education,11/07/2016,1.0.3,4.0.3
1571,Bita and the Animals - Pelos Ares,FAMILY,19,4,1160,37000000,100000,1,0,Everyone,1,Education,Music & Video,22/05/2013,1,2.2
1572,TO-FU Oh!SUSHI,FAMILY,19,4,59917,92000000,5000000,1,0,Everyone,1,Education,Pretend Play,31/07/2018,2.3,4.4
1573,DreamWorks Friends,FAMILY,19,3,1042,48000000,100000,1,0,Everyone,1,Role Playing,Pretend Play,08/04/2017,2.5,4.3
1574,Avokiddo Emotions,FAMILY,19,4,73,12000000,1000,0,2.99,Everyone,1,Education,Pretend Play,21/05/2018,1.7.0,4.0.3
1575,Nighty Night Circus,FAMILY,19,4,382,15000000,10000,0,2.99,Everyone,1,Education,Action & Adventure,03/07/2017,2.6,2.3
1576,Sago Mini Babies,FAMILY,19,4,253,83000000,10000,0,3.99,Everyone,1,Education,Pretend Play,28/10/2016,1.1,4.0.3
1577,Dr. Panda & Toto's Treehouse,FAMILY,19,4,3396,9500000,50000,0,3.99,Everyone,1,Casual,Pretend Play,12/09/2014,1.8,4
1578,ROBLOX,FAMILY,19,4,4450890,67000000,100000000,1,0,Everyone 10+,3,Adventure,Action & Adventure,31/07/2018,2.347.225742,4.1
1579,Barbie Lifeâ„¢,FAMILY,19,3,133117,63000000,5000000,1,0,Everyone,1,Casual,Pretend Play,07/12/2018,2.6,4.1
1580,Baby Panda Care,FAMILY,19,4,108795,49000000,10000000,1,0,Everyone,1,Educational,Pretend Play,15/06/2018,8.25.10.00,4.0.3
1581,Palace Pets in Whisker Haven,FAMILY,19,4,47213,14000000,5000000,1,0,Everyone,1,Entertainment,Pretend Play,12/09/2017,1.8,4.2
1582,Sweet Baby Girl - Dream House and Play Time,FAMILY,19,3,95537,58000000,10000000,1,0,Everyone,1,Educational,Education,13/07/2018,2.2.54,4.4
1583,Monster Highâ„¢,FAMILY,19,4,66660,22000000,5000000,1,0,Everyone,1,Casual,Pretend Play,02/02/2018,5.2,4.1
1584,Hello Kitty Lunchbox,FAMILY,19,4,51838,15000000,5000000,1,0,Everyone,1,Casual,Creativity,21/11/2017,1.6,4.1
1585,Sweet Baby Girl Newborn Baby,FAMILY,19,3,36028,50000000,5000000,1,0,Everyone,1,Educational,Education,07/02/2018,1.3.51,4.4
1586,COOKING MAMA Let's Cook!,FAMILY,19,4,528745,59000000,10000000,1,0,Everyone,1,Educational,Pretend Play,26/07/2018,1.38.0,4.1
1587,Shopkins World!,FAMILY,19,4,169609,34000000,10000000,1,0,Everyone,1,Arcade,Action & Adventure,13/06/2018,3.6.1,4.1
1588,Ever After Highâ„¢ Charmed Style,FAMILY,19,3,44062,54000000,1000000,1,0,Everyone,1,Casual,Pretend Play,30/12/2016,1.3,4.0.3
1589,Equestria Girls,FAMILY,19,4,392596,53000000,10000000,1,0,Everyone,1,Role Playing,Action & Adventure,22/07/2016,37893,4
1590,Frozen Free Fall,FAMILY,19,4,1574204,37000000,50000000,1,0,Everyone,1,Puzzle,Action & Adventure,27/07/2018,6.7.0,4.2
